,image_id,color_os_mean,color_os_std,color_endo_mean,color_endo_std,color_zone_mean,color_zone_std,norm_os_mean,norm_os_std,norm_endo_mean,norm_endo_std,norm_zone_mean,norm_zone_std,norm_sqr_os_mean,norm_sqr_os_std,norm_sqr_endo_mean,norm_sqr_endo_std,norm_sqr_zone_mean,norm_sqr_zone_std
0,48,104.99133261105092,18.42180424900372,134.3254550159579,15.831029680743805,158.04211692241194,26.64122453875388,-0.09906487680917567,0.36140844848240916,0.4764270523553557,0.31058129798040895,0.9417127467930739,0.522661271180495,0.14042991645167935,0.17737879521999458,0.3234434788712085,0.4578678605706255,1.1599977018645673,0.8472848191389448
1,0,92.39781021897811,13.60249530110332,118.23267326732673,14.918767560589886,143.64341507720255,22.364696715626042,-0.1630868618225636,0.22066134601149007,0.25600945308729844,0.24201407593835372,0.6682256212827645,0.36280285132746976,0.0752887541227345,0.07716651986602474,0.12411165302235289,0.15015355019364712,0.5781513898700787,0.4542531953235567
2,7,81.99431818181819,8.174584475880458,130.46815286624204,25.768422145212455,139.86701018279965,50.40010671461255,-0.3226150713159408,0.12805324546846186,0.436717940650225,0.4036572251509378,0.5839491774955169,0.789507681498126,0.12047811791519573,0.0665816439236887,0.3536617151023284,0.4398498038238679,0.964319021042237,0.9658754198897764
3,10,69.42515923566879,10.625911911715423,113.81157837247406,29.40132665429398,159.16036179364798,22.582295143271217,-0.21158428460127232,0.1689955547914576,0.4943417186964168,0.467601609238745,1.2155732588270485,0.3591510571430534,0.07332740702950474,0.0689617868092267,0.4630249998063912,0.5695002180580268,1.6066078294223838,0.8552900449024379
4,13,86.7702301410542,16.15152788984478,129.03972031733227,15.570185178117633,165.52007386834566,17.84872795839946,-2.5653174748309584,0.6209410030157013,-0.9402786669839893,0.5985914439536955,0.46219839146050207,0.6861893881885539,6.96642147589923,2.560108653442182,1.2424356883597583,1.1671462556133536,0.6844832295312574,1.1370324679113897
5,14,178.03187250996015,21.085695479737545,184.65632624607878,26.822650162805193,165.7087923957658,50.26710132825463,1.6295508225072826,0.29132402159920967,1.7210755486022078,0.3705868901922682,1.4592927790480952,0.6944999337183061,2.7403055686948976,0.9245438313784486,3.0994356871787665,1.2039611311207556,2.6118655729166447,1.6899416795354538
6,34,153.70028011204482,10.919995533082679,148.89781931464174,12.355362385146272,169.2769022454583,18.837137707509,0.9698632259982733,0.18300377967739262,0.8893807317504788,0.20705851105118156,1.2309055237158155,0.3156839568600565,0.9741250605199895,0.37408665561038895,0.8338713130077495,0.4136076243660076,1.6147847689329282,0.6897654840510881
7,55,136.24203187250995,16.32245374537482,152.20205338809035,28.665594831845766,179.0114060555786,45.987786173274515,0.7177800409008678,0.4337382010097148,1.1418872939053835,0.7617337274894294,1.8542949121243266,1.222038055942886,0.7033370141307953,0.7025801922453814,1.884144863577499,1.8258717485079072,4.931786631302834,3.059768012176067
8,57,76.87268689859363,12.898169246394204,108.4682156133829,16.404208618057062,168.22247582335837,30.704758003831525,-0.7399798604254384,0.2093971210626672,-0.22703785873948057,0.26631640446901605,0.7430509825661403,0.49848066079033876,0.5914173481445847,0.3113646869040467,0.1224706165903129,0.11792035367556862,0.8006077318744793,0.622921995457528
9,81,81.00484966052376,13.226101216776193,112.34789617926809,16.1996189574962,168.38417230152768,25.741685915024803,-2.0252129460979593,0.36905594208102804,-1.1506288664001203,0.45202781513036777,0.4129854093459048,0.7182859098396516,4.237689765428091,1.446327751507139,1.5282759338447593,1.0996127166373622,0.6864915966067804,0.5468988257648499
10,102,116.94545454545455,13.188174016303302,148.73662306777646,24.068870714404554,191.96567164179103,44.60865188752287,0.3657886796685061,0.16541595033291626,0.7645373121033566,0.30188979291155293,1.3067483978092773,0.5595151031464167,0.1611637947981708,0.16229773596579436,0.6756547486624059,0.4843648870657147,2.0206485258260587,1.0475631937932706
11,104,116.18980549966466,13.424835715181306,132.6077067166176,19.186470695761514,163.1588596756321,30.129196098957067,-0.2875617945665322,0.23940388178704108,0.005217153759066672,0.3421505975797025,0.550033102842652,0.5372912305404611,0.14000600430902804,0.17290703443320374,0.11709425011749326,0.16625117692092686,0.5912182806383984,0.511032807275252
12,129,109.53240871780356,14.58560079989763,142.21989564739806,13.979552637931814,152.57353344089623,32.8505169258624,-0.9280813659155949,0.384056983508351,-0.06737923914843308,0.3680989827280879,0.20524490255554628,0.8649949090424364,1.0088347883412903,0.6648728812728811,0.1400368229536749,0.2673577179683851,0.7903416626943686,0.9413173876659352
13,138,116.22074074074074,12.94227123176177,145.70598687807546,27.455776305025196,145.37977450529223,38.543885143503566,-0.09312630916127566,0.1830314331215472,0.32385821850136287,0.38828347780572,0.3192448769152302,0.5450930837065637,0.042173014968528905,0.049563328838212996,0.2556482048277815,0.3777424371829773,0.39904376134135133,0.3190698666544356
14,142,79.47401247401247,12.674390598342212,120.86856368563686,22.63856012894965,189.40762753838533,20.831543529290705,-0.04848700126411427,0.17573426313070845,0.5254609845074991,0.31389049057092866,1.475775856719718,0.28883565829776525,0.03323352052967929,0.029109519883733705,0.3746364863104484,0.3396016344066029,2.2613404167811213,0.7538934891820608
15,148,84.62643433914153,12.781145733700408,106.33373328762427,17.28436480147602,185.51828659316075,25.192778326146318,-2.585602747304566,0.36080758837183624,-1.9728127559489959,0.48793199846834606,0.2625414376221943,0.7111839409103935,6.815523682695621,1.836662642345556,4.130067805164386,1.970746895094252,0.5747106042775666,0.81624778928092
16,160,116.80053547523427,13.573503590203462,142.37776745626257,12.47623067468999,152.34766613014486,39.51573280537358,-0.6368647751795946,0.33302390251573166,-0.00933117243167313,0.30610247386463174,0.2352788165809666,0.9695126584054761,0.5165016615113631,0.43521079309359484,0.09378579528499717,0.14691534447425,0.9953109163401935,1.1506459641807634
17,176,148.10709504685408,9.611978832511136,148.33038685524127,10.74065279189771,181.54108331420701,33.130683076869225,0.19903197631630498,0.1645821536440423,0.20285531460655737,0.18390799634871888,0.7715090790892231,0.5672837266397556,0.06670101289448534,0.10138412249706373,0.07497242978512576,0.09764486624688824,0.9170370856273897,0.7710091112004328
18,191,129.578857338351,7.706082419430098,138.2953431372549,18.543475912990836,161.77502673796792,40.82287849260197,0.20417334001648477,0.11959469020421988,0.33944900436196,0.2877858211757307,0.7038423930493397,0.63355142611209,0.055989642698530434,0.04914372964079922,0.19804630543211554,0.1817811155198118,0.8967815237820842,0.6632550439859874
19,201,115.60632688927944,18.214008843269625,129.641063174114,12.386727803586323,166.46602952561466,23.309439605181048,-0.6483777103111674,0.46309040523673173,-0.2915451332842638,0.3149320310250916,0.6447280802234217,0.5926415170591682,0.6348463786506724,0.6894139534227286,0.1841807489073284,0.25401060623612787,0.7668982651707711,0.6909761099220975
20,205,119.54325955734406,9.761610561285575,135.05417837975978,11.549651856551204,171.14437656572758,32.32926288440612,-0.17876112352819432,0.200091031654819,0.13917777903365666,0.2367418512265436,0.8789455604176902,0.6626770779850439,0.07199196023375216,0.09083142590593105,0.07541715829891224,0.12275780003451515,1.2116862078647634,1.1040762689869386
21,208,82.29514563106797,11.306939003947344,100.8127600554785,13.907297728440101,183.8464461525175,38.90170324042902,-0.16252303746070015,0.1754733041142523,0.12485332374817187,0.2158284822141581,1.413459837601878,0.6037186899909083,0.05720461816222501,0.05433233104621156,0.06217028618583296,0.11728230404067436,2.362344969157866,1.182522104891841
22,215,106.91465863453816,17.162047941376468,136.74796131234592,19.742693595953117,170.3938775510204,33.72804962990806,-0.12355834225760219,0.2595929675649857,0.327699899232627,0.2986277882340339,0.8366276957680754,0.5101701453996007,0.08265517275064249,0.09536094735185228,0.19656577986262486,0.22190556059997119,0.9602194785832492,0.8072422431581502
23,239,115.5440956651719,19.592330535479338,133.22407079646018,20.387304423554983,167.29407248157247,36.1284581317491,0.46404257775521685,0.24683990794608757,0.686789097164606,0.25685562715809174,1.1160303282905804,0.45517531787888676,0.27626545412453946,0.433142076169822,0.5376540771869512,0.5441538729951354,1.4527082636705264,0.8562109359796062
24,254,78.85286103542235,14.672636165067951,118.89195583596215,24.067796558689757,162.29749010622788,22.388483439990214,-0.3239358608276214,0.2578707806560424,0.3797490473797834,0.4229902123543453,1.1425989457309695,0.3934763758485398,0.17143178144628882,0.14327792999338018,0.3231300587334271,0.46040987736690636,1.4603560091364245,0.7904326074860015
25,262,97.11634756995582,22.85298498538493,137.27023255813953,17.825370538354527,179.32608458390177,22.61488358207426,-0.7343123196684843,0.4381183368642577,0.035484418959417875,0.3417331127311149,0.8417440807375102,0.4335536556687714,0.7311622599136134,0.6601894757947638,0.11804066432578438,0.28405548987762064,0.8965018698003916,0.7554524826871883
26,333,94.93970893970894,8.20643877314157,133.13325073214688,15.433618963847362,173.8779661016949,24.71001722528636,0.14317018312962548,0.11719536127266876,0.6886084727927559,0.22040602509977447,1.270479826456466,0.35288137471385794,0.03423245404120185,0.040007508698990966,0.5227604447022541,0.3015666231854128,1.7386442540527942,0.7663225841747674
27,346,99.96413628212791,7.903627840466827,116.63344364415028,20.318098973065723,157.80922116172465,22.193335840521847,-1.1361874676095645,0.21907320036200822,-0.6741466699749767,0.5631782084312605,0.46716584375242176,0.6151561292396087,1.3389150286698872,0.4479488699285522,0.7716434270901946,0.6416566396899296,0.5966609889099702,0.6152527045695351
28,376,85.8438193930422,17.91203206205548,101.89971264367816,16.22067645768858,133.67428357370295,41.183081289732336,0.3420764049873464,0.30212316233810166,0.6128919789121546,0.27359498071921723,1.1488352944476103,0.6946371417254613,0.20829467207024194,0.7128663491516687,0.45049079128960595,0.5097726139532794,1.8023432924330463,2.0697966598260464
29,379,65.25343811394892,25.13868435004661,107.39982766049117,19.52299498069904,182.32524394559886,26.32620267245004,-0.21015466872288477,0.4158780033666434,0.48708772032426784,0.3229756998915922,1.7266049556805965,0.4355235322258947,0.21711949847025133,0.3126212697726761,0.34156775001115597,0.3435040062949863,3.170845420103315,1.4416188948819366
30,396,149.7058823529412,12.72221172910893,181.15524193548387,24.506872241031523,183.43472584856397,20.215724184362262,0.6465547939650014,0.15120167418945196,1.0203259528104764,0.2912606857118001,1.0474172944171434,0.24026100230937253,0.4408950478768186,0.20657631412606306,1.1258978370199146,0.6894293497080062,1.1548083378748326,0.5035933015694786
31,401,99.86518518518518,14.52439744918882,128.32552431950023,12.397802305732034,164.99025451030928,38.3378058409801,-0.640041875190566,0.3271808799550299,0.0010641558416419343,0.27927656772601256,0.8269847304547135,0.8636087723761305,0.5167009302056037,0.398601823806385,0.0779965337084774,0.15454035551255008,1.4297238561302619,1.0144358456421
32,446,115.38261515601783,18.551601725817402,121.42130639421421,26.81980629291339,135.45120418848168,42.344877684192184,0.6633619752683841,0.2588867316590887,0.7476316281673796,0.3742691384560908,0.9434181936160254,0.5909207812988113,0.5070714500610972,0.36311221970113355,0.6990304394368715,0.5827368475049066,1.239225257816522,1.0929298893480683
33,470,86.07332796132151,14.979123994581935,125.66323051948052,24.195650944512302,182.36548076226362,35.49355393881446,-0.7745482091213047,0.2734249206750666,-0.05188472289783267,0.4416609370866964,0.9831429783441487,0.6478898347931996,0.6746861154991869,0.38544394464025455,0.19775640781848366,0.22684451853071286,1.3863313538957622,1.1507854906893793
34,536,80.29310344827586,14.290832147641266,106.79066478076379,17.42224668271004,130.6244019138756,35.216929619422054,0.10404615839760935,0.19530528954042267,0.4661743980054636,0.23810068564642461,0.7918975527890721,0.48129126176750664,0.04896975919976875,0.0932646564537861,0.2740105058610539,0.2632006041422651,0.85874301276708,0.8309571232715319
